,Customer Code,Month 1 Sales Amount,Month 2 Sales Amount,Month 3 Sales Amount,Gender,Shop Name,Month 1 Customer Status,Month 2 Customer Status,Month 3 Customer Status,Total Sales Amount
16383,SSL07207,0.0,130.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,130.0
16384,SSL07220,0.0,405.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,405.0
16385,SSL07257,0.0,789.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,789.0
16386,SSL07263,0.0,1061.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1061.0
16387,SSL07270,0.0,293.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,293.0
16388,SSL07278,0.0,256.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,256.0
16389,SSL07300,0.0,649.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,649.0
16390,SSL07315,0.0,2157.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,2157.0
16391,SSL07342,0.0,1650.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1650.0
16392,SSL07373,0.0,754.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,754.0
16393,SSL07379,0.0,100.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,100.0
16394,SSL07387,0.0,297.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,297.0
16395,SSL07399,0.0,287.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,287.0
16396,SSL07406,0.0,115.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,115.0
16397,SSL07454,0.0,612.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,612.0
16398,SSL07456,0.0,460.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,460.0
16399,SSL07481,0.0,189.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,189.0
16400,SSL07490,0.0,264.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,264.0
16401,SSL07495,0.0,1199.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1199.0
16402,SSL07504,0.0,1783.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1783.0
16403,SSL07515,0.0,307.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,307.0
16404,SSL07516,0.0,100.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,100.0
16405,SSL07551,0.0,216.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,216.0
16406,SSL07557,0.0,1249.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1249.0
16407,SSL07560,0.0,284.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,284.0
16408,SSL07602,0.0,3200.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,3200.0
16409,SSL07615,0.0,575.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,575.0
16410,SSL07677,0.0,2080.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,2080.0
16411,SSL07685,0.0,2218.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,2218.0
16412,SSL07688,0.0,203.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,203.0
16413,SSL07699,0.0,461.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,461.0
16414,SSL07721,0.0,230.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,230.0
16415,SSL07727,0.0,1425.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,1425.0
16416,SSL07744,0.0,389.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,389.0
16417,SSL07746,0.0,822.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,822.0
16418,SSL07759,0.0,1135.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1135.0
16419,SSL07769,0.0,856.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,856.0
16420,SSL07777,0.0,3613.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,3613.0
16421,SSL07780,0.0,955.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,955.0
16422,SSL07814,0.0,633.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,633.0
16423,SSL07820,0.0,743.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,743.0
16424,SSL07834,0.0,174.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,174.0
16425,SSL07840,0.0,723.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,723.0
16426,SSL07848,0.0,1011.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1011.0
16427,SSL07855,0.0,120.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,120.0
16428,SSL07865,0.0,571.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,571.0
16429,SSL07894,0.0,1051.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,1051.0
16430,SSL07912,0.0,170.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,170.0
16431,SSL07956,0.0,443.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,443.0
16432,SSL07965,0.0,106.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,106.0
16433,SSL07983,0.0,353.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,353.0
16434,SSL07991,0.0,676.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,676.0
16435,SSL07999,0.0,1804.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,1804.0
16436,SSL08022,0.0,148.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,148.0
16437,SSL08047,0.0,1071.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,1071.0
16438,SSL08069,0.0,444.0,0.0,Male,Silken Sewing Ltd. (Woven),no,yes,no,444.0
16439,SSL08075,0.0,241.0,0.0,Female,Silken Sewing Ltd. (Woven),no,yes,no,241.0
16440,AP02214537,0.0,613.0,0.0,Female,Ananta Sportswear Ltd.,no,yes,no,613.0
16441,AP00214635,0.0,3098.0,0.0,Female,The Rose Dresses Ltd.,no,yes,no,3098.0
16442,AP00214763,0.0,335.0,0.0,Male,The Rose Dresses Ltd.,no,yes,no,335.0
16443,AP00311869,0.0,1939.0,0.0,Male,Renaissance Apparels Ltd.,no,yes,no,1939.0
16444,AP01900049,0.0,0.0,691.0,Female,Picard Bangladesh Limited,no,no,yes,691.0
16445,AP01901486,0.0,0.0,185.0,Female,Picard Bangladesh Limited,no,no,yes,185.0
16446,AP01900596,0.0,0.0,30.0,Female,PICARD Bangladesh Limited,no,no,yes,30.0
16447,AP01900597,0.0,0.0,1500.0,Male,PICARD Bangladesh Limited,no,no,yes,1500.0
16448,AP01900832,0.0,0.0,40.0,Male,Picard Bangladesh Limited,no,no,yes,40.0
16449,AP01900152,0.0,0.0,30.0,Female,Picard Bangladesh Limited,no,no,yes,30.0
16450,AP01900601,0.0,0.0,30.0,Female,Picard Bangladesh Limited,no,no,yes,30.0
16451,AP01900836,0.0,0.0,30.0,Male,PICARD Bangladesh Limited,no,no,yes,30.0
16452,AP01900843,0.0,0.0,1245.0,Female,PICARD Bangladesh Limited,no,no,yes,1245.0
16453,AP01900015,0.0,0.0,536.0,Female,PICARD Bangladesh Limited,no,no,yes,536.0
16454,AP01900020,0.0,0.0,100.0,Male,PICARD Bangladesh Limited,no,no,yes,100.0
16455,AP01901506,0.0,0.0,1107.0,Female,Picard Bangladesh Limited,no,no,yes,1107.0
16456,AP01900854,0.0,0.0,300.0,Female,Picard Bangladesh Limited,no,no,yes,300.0
16457,AP01900029,0.0,0.0,578.0,Female,Picard Bangladesh Limited,no,no,yes,578.0
16458,AP01900219,0.0,0.0,440.0,Male,Picard Bangladesh Limited,no,no,yes,440.0
16459,AP01900173,0.0,0.0,315.0,Female,Picard Bangladesh Limited,no,no,yes,315.0
16460,AP01900032,0.0,0.0,3880.0,Female,PICARD Bangladesh Limited,no,no,yes,3880.0
16461,AP01900034,0.0,0.0,79.0,Female,Picard Bangladesh Limited,no,no,yes,79.0
16462,AP01901515,0.0,0.0,30.0,Female,Picard Bangladesh Limited,no,no,yes,30.0
16463,AP01900865,0.0,0.0,309.0,Male,Picard Bangladesh Limited,no,no,yes,309.0
16464,AP01900867,0.0,0.0,546.0,Male,PICARD Bangladesh Limited,no,no,yes,546.0
16465,AP01900090,0.0,0.0,40.0,Male,PICARD Bangladesh Limited,no,no,yes,40.0
16466,AP01901524,0.0,0.0,2301.0,Male,PICARD Bangladesh Limited,no,no,yes,2301.0
16467,AP01901251,0.0,0.0,362.0,Male,Picard Bangladesh Limited,no,no,yes,362.0
16468,AP01900874,0.0,0.0,540.0,Male,Picard Bangladesh Limited,no,no,yes,540.0
16469,AP01900875,0.0,0.0,2114.0,Male,Picard Bangladesh Limited,no,no,yes,2114.0
16470,AP01901529,0.0,0.0,50.0,Male,Picard Bangladesh Limited,no,no,yes,50.0
16471,AP01901532,0.0,0.0,314.0,Female,Picard Bangladesh Limited,no,no,yes,314.0
16472,AP01900100,0.0,0.0,702.0,Female,Picard Bangladesh Limited,no,no,yes,702.0
16473,AP01900388,0.0,0.0,496.0,Male,Picard Bangladesh Limited,no,no,yes,496.0
16474,AP01901262,0.0,0.0,947.0,Male,Picard Bangladesh Limited,no,no,yes,947.0
16475,AP01900390,0.0,0.0,871.0,Female,PICARD Bangladesh Limited,no,no,yes,871.0
16476,AP01900894,0.0,0.0,437.0,Female,PICARD Bangladesh Limited,no,no,yes,437.0
16477,AP01900114,0.0,0.0,142.0,Female,PICARD Bangladesh Limited,no,no,yes,142.0
16478,AP01901550,0.0,0.0,30.0,Female,PICARD Bangladesh Limited,no,no,yes,30.0
16479,AP01900258,0.0,0.0,160.0,Female,Picard Bangladesh Limited,no,no,yes,160.0
16480,AP01901275,0.0,0.0,408.0,Female,PICARD Bangladesh Limited,no,no,yes,408.0
16481,AP01900118,0.0,0.0,310.0,Female,PICARD Bangladesh Limited,no,no,yes,310.0
16482,AP01900360,0.0,0.0,65.0,Female,PICARD Bangladesh Limited,no,no,yes,65.0
16483,AP01900265,0.0,0.0,270.0,Male,PICARD Bangladesh Limited,no,no,yes,270.0
16484,AP01900902,0.0,0.0,298.0,Female,PICARD Bangladesh Limited,no,no,yes,298.0
16485,AP01900411,0.0,0.0,496.0,Female,Picard Bangladesh Limited,no,no,yes,496.0
16486,AP01901564,0.0,0.0,140.0,Female,Picard Bangladesh Limited,no,no,yes,140.0
16487,AP01901287,0.0,0.0,438.0,Female,PICARD Bangladesh Limited,no,no,yes,438.0
16488,AP01901567,0.0,0.0,3959.0,Male,Picard Bangladesh Limited,no,no,yes,3959.0
16489,AP01900377,0.0,0.0,1390.0,Female,PICARD Bangladesh Limited,no,no,yes,1390.0
16490,AP01901577,0.0,0.0,464.0,Female,PICARD Bangladesh Limited,no,no,yes,464.0
16491,AP01901578,0.0,0.0,215.0,Female,Picard Bangladesh Limited,no,no,yes,215.0
16492,AP01900938,0.0,0.0,2780.0,Female,PICARD Bangladesh Limited,no,no,yes,2780.0
16493,AP01901312,0.0,0.0,2094.0,Male,PICARD Bangladesh Limited,no,no,yes,2094.0
16494,AP01901314,0.0,0.0,288.0,Male,Picard Bangladesh Limited,no,no,yes,288.0
16495,AP01900547,0.0,0.0,60.0,Female,PICARD Bangladesh Limited,no,no,yes,60.0
16496,AP01901088,0.0,0.0,578.0,Female,Picard Bangladesh Limited,no,no,yes,578.0
16497,AP01901600,0.0,0.0,1486.0,Male,PICARD Bangladesh Limited,no,no,yes,1486.0
16498,AP01900957,0.0,0.0,357.0,Female,PICARD Bangladesh Limited,no,no,yes,357.0
16499,AP01900964,0.0,0.0,113.0,Female,Picard Bangladesh Limited,no,no,yes,113.0
16500,AP01900469,0.0,0.0,1744.0,Male,Picard Bangladesh Limited,no,no,yes,1744.0
16501,AP01901621,0.0,0.0,82.0,Male,Picard Bangladesh Limited,no,no,yes,82.0
16502,AP01901418,0.0,0.0,578.0,Male,PICARD Bangladesh Limited,no,no,yes,578.0
16503,AP01901631,0.0,0.0,24.0,Male,PICARD Bangladesh Limited,no,no,yes,24.0
16504,AP01900698,0.0,0.0,2019.0,Female,Picard Bangladesh Limited,no,no,yes,2019.0
16505,AP01900988,0.0,0.0,441.0,Female,Picard Bangladesh Limited,no,no,yes,441.0
16506,AP01901431,0.0,0.0,452.0,Female,Picard Bangladesh Limited,no,no,yes,452.0
16507,AP01900495,0.0,0.0,499.0,Female,PICARD Bangladesh Limited,no,no,yes,499.0
16508,AP01901438,0.0,0.0,240.0,Female,Picard Bangladesh Limited,no,no,yes,240.0
16509,AP01901159,0.0,0.0,848.0,Female,PICARD Bangladesh Limited,no,no,yes,848.0
16510,AP01900714,0.0,0.0,520.0,Male,Picard Bangladesh Limited,no,no,yes,520.0
16511,AP01901369,0.0,0.0,20.0,Female,PICARD Bangladesh Limited,no,no,yes,20.0
16512,AP01901652,0.0,0.0,1650.0,Male,Picard Bangladesh Limited,no,no,yes,1650.0
16513,AP01900504,0.0,0.0,2021.0,Female,Picard Bangladesh Limited,no,no,yes,2021.0
16514,AP01901372,0.0,0.0,1173.0,Female,PICARD Bangladesh Limited,no,no,yes,1173.0
16515,AP01900767,0.0,0.0,225.0,Male,Picard Bangladesh Limited,no,no,yes,225.0
16516,AP01901167,0.0,0.0,30.0,Male,PICARD Bangladesh Limited,no,no,yes,30.0
16517,AP01901005,0.0,0.0,440.0,Female,PICARD Bangladesh Limited,no,no,yes,440.0
16518,AP01901447,0.0,0.0,362.0,Female,Picard Bangladesh Limited,no,no,yes,362.0
16519,AP01901169,0.0,0.0,1390.0,Male,Picard Bangladesh Limited,no,no,yes,1390.0
16520,AP01901455,0.0,0.0,489.0,Female,Picard Bangladesh Limited,no,no,yes,489.0
16521,AP01900779,0.0,0.0,1342.0,Female,PICARD Bangladesh Limited,no,no,yes,1342.0
16522,AP01901017,0.0,0.0,330.0,Male,PICARD Bangladesh Limited,no,no,yes,330.0
16523,AP01901176,0.0,0.0,168.0,Male,PICARD Bangladesh Limited,no,no,yes,168.0
16524,AP01901115,0.0,0.0,362.0,Female,Picard Bangladesh Limited,no,no,yes,362.0
16525,AP01900524,0.0,0.0,276.0,Male,PICARD Bangladesh Limited,no,no,yes,276.0
16526,AP01901469,0.0,0.0,724.0,Female,Picard Bangladesh Limited,no,no,yes,724.0
16527,AP01900791,0.0,0.0,386.0,Female,Picard Bangladesh Limited,no,no,yes,386.0
16528,AP01900813,0.0,0.0,45.0,Female,Picard Bangladesh Limited,no,no,yes,45.0
16529,AP01900589,0.0,0.0,2401.0,Male,Picard Bangladesh Limited,no,no,yes,2401.0
16530,AP02001654,0.0,0.0,213.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,213.0
16531,AP02001087,0.0,0.0,813.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,813.0
16532,AP02000016,0.0,0.0,956.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,956.0
16533,AP02001385,0.0,0.0,2543.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,2543.0
16534,AP02000799,0.0,0.0,20.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,20.0
16535,AP02001692,0.0,0.0,1336.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,1336.0
16536,AP02001971,0.0,0.0,59.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,59.0
16537,AP02001400,0.0,0.0,632.0,Female,Continental Garments Industries Ltd.,no,no,yes,632.0
16538,AP02001124,0.0,0.0,1216.0,Male,Continental Garments Industries Ltd.,no,no,yes,1216.0
16539,AP02000822,0.0,0.0,2480.0,Female,Continental Garments Industries Ltd.,no,no,yes,2480.0
16540,AP02001710,0.0,0.0,2465.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,2465.0
16541,AP02000879,0.0,0.0,19.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,19.0
16542,AP02002008,0.0,0.0,1570.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,1570.0
16543,AP02000890,0.0,0.0,10.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,10.0
16544,AP02002019,0.0,0.0,717.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,717.0
16545,AP02001169,0.0,0.0,472.0,Male,Continental Garments Industries Ltd.,no,no,yes,472.0
16546,AP02000268,0.0,0.0,971.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,971.0
16547,AP02000902,0.0,0.0,442.0,Female,Continental Garments Industries Ltd.,no,no,yes,442.0
16548,AP02002026,0.0,0.0,1544.0,Female,Continental Garments Industries Ltd.,no,no,yes,1544.0
16549,AP02001172,0.0,0.0,3112.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,3112.0
16550,AP02000273,0.0,0.0,1866.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,1866.0
16551,AP02001180,0.0,0.0,1597.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,1597.0
16552,AP02002037,0.0,0.0,2661.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,2661.0
16553,AP02002040,0.0,0.0,2900.0,Female,Continental Garments Industries Ltd.,no,no,yes,2900.0
16554,AP02000417,0.0,0.0,435.0,Female,Continental Garments Industries Ltd.,no,no,yes,435.0
16555,AP02000466,0.0,0.0,461.0,Female,Continental Garments Industries Ltd.,no,no,yes,461.0
16556,AP02000937,0.0,0.0,466.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,466.0
16557,AP02000430,0.0,0.0,20.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,20.0
16558,AP02002067,0.0,0.0,875.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,875.0
16559,AP02001213,0.0,0.0,487.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,487.0
16560,AP02001496,0.0,0.0,2715.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,2715.0
16561,AP02001796,0.0,0.0,460.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,460.0
16562,AP02001811,0.0,0.0,295.0,Female,Continental Garments Industries Ltd.,no,no,yes,295.0
16563,AP02001512,0.0,0.0,115.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,115.0
16564,AP02001249,0.0,0.0,317.0,Female,Continental Garments Industries Ltd.,no,no,yes,317.0
16565,AP02001253,0.0,0.0,1113.0,Female,Continental Garments Industries Ltd.,no,no,yes,1113.0
16566,AP02001533,0.0,0.0,345.0,Female,Continental Garments Industries Ltd.,no,no,yes,345.0
16567,AP02001841,0.0,0.0,248.0,Female,Continental Garments Industries Ltd.,no,no,yes,248.0
16568,AP02001004,0.0,0.0,604.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,604.0
16569,AP02001030,0.0,0.0,2813.0,Male,Continental Garments Industries Ltd.,no,no,yes,2813.0
16570,AP02000726,0.0,0.0,40.0,Female,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,40.0
16571,AP02001047,0.0,0.0,704.0,Male,Continental Garments Industries Ltd.,no,no,yes,704.0
16572,AP02001052,0.0,0.0,614.0,Male,Continental Garments Industries Ltd.,no,no,yes,614.0
16573,AP02002182,0.0,0.0,1301.0,Male,Continental Garments Industries Ltd.,no,no,yes,1301.0
16574,AP02002185,0.0,0.0,2870.0,Male,Continental Garments Industries Ltd.,no,no,yes,2870.0
16575,AP02001608,0.0,0.0,2900.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,2900.0
16576,AP02002190,0.0,0.0,901.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,901.0
16577,AP02001332,0.0,0.0,210.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,210.0
16578,AP02002196,0.0,0.0,1049.0,Male,Continental Garments Ind. (Pvt.) Ltd.,no,no,yes,1049.0
16579,AP02001629,0.0,0.0,25.0,Male,Continental Garments Industries Ltd.,no,no,yes,25.0
16580,AP018000018,0.0,0.0,125.0,Female,Green Smart Shirts Ltd.,no,no,yes,125.0
16581,AP018000032,0.0,0.0,1400.0,Male,Green Smart Shirts Ltd.,no,no,yes,1400.0
16582,AP018000034,0.0,0.0,1342.0,Male,Green Smart Shirts Ltd.,no,no,yes,1342.0
16583,AP018000048,0.0,0.0,2348.0,Male,Green Smart Shirts Ltd.,no,no,yes,2348.0
16584,AP018000086,0.0,0.0,533.0,Female,Green Smart Shirts Ltd.,no,no,yes,533.0
16585,AP018000095,0.0,0.0,79.0,Female,Green Smart Shirts Ltd.,no,no,yes,79.0
16586,AP018000156,0.0,0.0,338.0,Male,Green Smart Shirts Ltd.,no,no,yes,338.0
16587,AP018000188,0.0,0.0,251.0,Male,Green Smart Shirts Ltd.,no,no,yes,251.0
16588,AP018000200,0.0,0.0,922.0,Female,Green Smart Shirts Ltd.,no,no,yes,922.0
16589,AP018000203,0.0,0.0,1017.0,Female,Green Smart Shirts Ltd.,no,no,yes,1017.0
16590,AP018000262,0.0,0.0,188.0,Female,Green Smart Shirts Ltd.,no,no,yes,188.0
16591,AP018000298,0.0,0.0,773.0,Female,Green Smart Shirts Ltd.,no,no,yes,773.0
16592,AP018000300,0.0,0.0,736.0,Female,Green Smart Shirts Ltd.,no,no,yes,736.0
16593,AP018000328,0.0,0.0,430.0,Female,Green Smart Shirts Ltd.,no,no,yes,430.0
16594,AP018000387,0.0,0.0,543.0,Male,Green Smart Shirts Ltd.,no,no,yes,543.0
16595,AP018000403,0.0,0.0,808.0,Male,Green Smart Shirts Ltd.,no,no,yes,808.0
16596,AP018000414,0.0,0.0,138.0,Female,Green Smart Shirts Ltd.,no,no,yes,138.0
16597,AP018000455,0.0,0.0,447.0,Female,Green Smart Shirts Ltd.,no,no,yes,447.0
16598,AP018000458,0.0,0.0,106.0,Female,Green Smart Shirts Ltd.,no,no,yes,106.0
16599,AP018000461,0.0,0.0,560.0,Female,Green Smart Shirts Ltd.,no,no,yes,560.0
16600,AP018000485,0.0,0.0,105.0,Female,Green Smart Shirts Ltd.,no,no,yes,105.0
16601,AP018000488,0.0,0.0,487.0,Male,Green Smart Shirts Ltd.,no,no,yes,487.0
16602,AP018000507,0.0,0.0,698.0,Female,Green Smart Shirts Ltd.,no,no,yes,698.0
16603,AP018000521,0.0,0.0,1002.0,Female,Green Smart Shirts Ltd.,no,no,yes,1002.0
16604,AP018000544,0.0,0.0,499.0,Female,Green Smart Shirts Ltd.,no,no,yes,499.0
16605,AP018000545,0.0,0.0,4764.0,Male,Green Smart Shirts Ltd.,no,no,yes,4764.0
16606,AP018000546,0.0,0.0,1122.0,Female,Green Smart Shirts Ltd.,no,no,yes,1122.0
16607,AP018000583,0.0,0.0,1779.0,Female,Green Smart Shirts Ltd.,no,no,yes,1779.0
16608,AP018000605,0.0,0.0,104.0,Female,Green Smart Shirts Ltd.,no,no,yes,104.0
16609,AP018000610,0.0,0.0,1485.0,Female,Green Smart Shirts Ltd.,no,no,yes,1485.0
16610,AP018000640,0.0,0.0,24.0,Female,Green Smart Shirts Ltd.,no,no,yes,24.0
16611,AP018000647,0.0,0.0,155.0,Male,Green Smart Shirts Ltd.,no,no,yes,155.0
16612,AP018000649,0.0,0.0,904.0,Female,Green Smart Shirts Ltd.,no,no,yes,904.0
16613,AP018000659,0.0,0.0,192.0,Male,Green Smart Shirts Ltd.,no,no,yes,192.0
16614,AP018000674,0.0,0.0,436.0,Male,Green Smart Shirts Ltd.,no,no,yes,436.0
16615,AP018000695,0.0,0.0,20.0,Male,Green Smart Shirts Ltd.,no,no,yes,20.0
16616,AP018000703,0.0,0.0,360.0,Female,Green Smart Shirts Ltd.,no,no,yes,360.0
16617,AP018000748,0.0,0.0,445.0,Male,Green Smart Shirts Ltd.,no,no,yes,445.0
16618,AP018000754,0.0,0.0,515.0,Female,Green Smart Shirts Ltd.,no,no,yes,515.0
16619,AP018000765,0.0,0.0,96.0,Male,Green Smart Shirts Ltd.,no,no,yes,96.0
16620,AP018000787,0.0,0.0,1071.0,Male,Green Smart Shirts Ltd.,no,no,yes,1071.0
16621,AP018000827,0.0,0.0,805.0,Female,Green Smart Shirts Ltd.,no,no,yes,805.0
16622,AP018000837,0.0,0.0,2897.0,Male,Green Smart Shirts Ltd.,no,no,yes,2897.0
16623,AP018000853,0.0,0.0,716.0,Male,Green Smart Shirts Ltd.,no,no,yes,716.0
16624,AP018000868,0.0,0.0,1097.0,Male,Green Smart Shirts Ltd.,no,no,yes,1097.0
16625,AP018000902,0.0,0.0,339.0,Male,Green Smart Shirts Ltd.,no,no,yes,339.0
16626,AP018000909,0.0,0.0,1652.0,Female,Green Smart Shirts Ltd.,no,no,yes,1652.0
16627,AP018000910,0.0,0.0,1202.0,Female,Green Smart Shirts Ltd.,no,no,yes,1202.0
16628,AP018000932,0.0,0.0,359.0,Female,Green Smart Shirts Ltd.,no,no,yes,359.0
16629,AP018001020,0.0,0.0,395.0,Male,Green Smart Shirts Ltd.,no,no,yes,395.0
16630,AP018001054,0.0,0.0,158.0,Female,Green Smart Shirts Ltd.,no,no,yes,158.0
16631,AP018001103,0.0,0.0,895.0,Female,Green Smart Shirts Ltd.,no,no,yes,895.0
16632,AP018001113,0.0,0.0,300.0,Female,Green Smart Shirts Ltd.,no,no,yes,300.0
16633,AP018001123,0.0,0.0,1039.0,Female,Green Smart Shirts Ltd.,no,no,yes,1039.0
16634,AP018001147,0.0,0.0,1002.0,Male,Green Smart Shirts Ltd.,no,no,yes,1002.0
16635,AP018001162,0.0,0.0,2290.0,Male,Green Smart Shirts Ltd.,no,no,yes,2290.0
16636,AP018001179,0.0,0.0,126.0,Male,Green Smart Shirts Ltd.,no,no,yes,126.0
16637,AP018001180,0.0,0.0,469.0,Male,Green Smart Shirts Ltd.,no,no,yes,469.0
16638,AP018001212,0.0,0.0,2025.0,Female,Green Smart Shirts Ltd.,no,no,yes,2025.0
16639,AP018001224,0.0,0.0,2847.0,Female,Green Smart Shirts Ltd.,no,no,yes,2847.0
16640,AP018001229,0.0,0.0,1425.0,Female,Green Smart Shirts Ltd.,no,no,yes,1425.0
16641,AP018001230,0.0,0.0,108.0,Female,Green Smart Shirts Ltd.,no,no,yes,108.0
16642,AP018001271,0.0,0.0,1085.0,Female,Green Smart Shirts Ltd.,no,no,yes,1085.0
16643,AP018001290,0.0,0.0,926.0,Female,Green Smart Shirts Ltd.,no,no,yes,926.0
16644,AP018001304,0.0,0.0,530.0,Male,Green Smart Shirts Ltd.,no,no,yes,530.0
16645,AP018001320,0.0,0.0,1322.0,Female,Green Smart Shirts Ltd.,no,no,yes,1322.0
16646,AP018001336,0.0,0.0,571.0,Female,Green Smart Shirts Ltd.,no,no,yes,571.0
16647,AP018001339,0.0,0.0,351.0,Male,Green Smart Shirts Ltd.,no,no,yes,351.0
16648,AP018001357,0.0,0.0,402.0,Male,Green Smart Shirts Ltd.,no,no,yes,402.0
16649,AP018001361,0.0,0.0,2656.0,Female,Green Smart Shirts Ltd.,no,no,yes,2656.0
16650,AP018001404,0.0,0.0,846.0,Female,Green Smart Shirts Ltd.,no,no,yes,846.0
16651,AP018001414,0.0,0.0,96.0,Female,Green Smart Shirts Ltd.,no,no,yes,96.0
16652,AP018001422,0.0,0.0,2795.0,Female,Green Smart Shirts Ltd.,no,no,yes,2795.0
